Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
dekbedovertrek-met-sloop-harvest,Dekbedovertrek met sloop - Harvest,"Een dekbedovertrekje is fijn om te gebruiken ter bescherming van het dekbed, maar natuurlijk kan het ook een echte eyecatcher zijn in de kinderkamer. Vanaf ongeveer 2 jaar kun je een dekbed veilig gebruiken bij jouw peuter. Dit is lekker warm en staat gezellig. Dit leuke overtrek met Harvest print is geschikt voor het formaat dekbedje dat in een ledikantje past. Het overtrekje heeft een handige opening aan de onderkant om het dekbed er gemakkelijk in te kunnen schudden, ook wordt hij geleverd met kussensloop (60x40cm) Mocht jouw kleintje al fijn op een kussen slapen, dan is deze bijpassend bij het overtrekje. De ene zijde van het overtrekje heeft het Harvest printje en de andere zijde een linnen-look. Helemaal leuk! Wist je dat Jollein ook de fijnste basics voor het bed heeft? Maak de set compleet met een molton, hoeslaken en dekbed van Jollein. Je stylt het kamertje daarna helemaal af met een leuke klamboe. Deze vind je in de webshop!",Jollein,duvet_cover_sets_harvest,"Dekbedovertrekken, Duvet Covers, SS 2024, type-GDP-duvet_cover_sets_harvest",TRUE,Color,Natural,Size,100x140cm,,,003-005-68015,0,,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/003-005-68015_1_20240126T.jpg?v=1752136874,1,FALSE,,,,,,,,,,,,,,,,,,,
bijtring-rubber-lovely-birds,Bijtring Rubber - Lovely Birds,"Ontdek het geweldige rubberen speelgoed voor kleintjes: stevig, zacht en veilig. Het biedt een fijne kauwervaring en is makkelijk schoon te houden. Ga voor rubber en laat je kleintje veilig ontdekken! Deze bijtring in Lovely Birds thema, in de vorm van een schattig vogeltje met de kleur Wild Rose, helpt bij de ontwikkeling van het kaakje en kan pijn van doorkomende tandjes verminderen, terwijl het ook afleiding biedt.",Jollein,teething_rings_rubber_lovely_birds,"Bijtringen, Lovely Birds, Season 2024/2025, Teething Toys, type-GDP-teething_rings_rubber_lovely_birds",TRUE,Color,Wild Rose,Size,One Size,,,101-001-67104,0,,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/101-001-67104_1_20240611T.jpg?v=1752136965,1,FALSE,,,,,,,,,,,,,,,,,,,
slab-bandana-twinkling-2-stuks,Slab Bandana - Twinkling - 2 Stuks,Deze bandana’s vangen kwijl op en houden kleding droog. Dat scheelt heel wat omkleedmomenten. Deze 2-pack bandana slabben doe je gemakkelijk om met handige drukknoopjes. Door meerdere knoopjes groeit het met de halsomtrek van je kindje mee. Lekker lang te gebruiken dus. De twee bandana's zijn voorzien van een leuke Twinkling print in Wild Rose.,Jollein,bibs_bandana_twinkling_2pack,"Bibs, Season 2024/2025, Slab Bandana, Twinkling, type-GDP-bibs_bandana_twinkling_2pack",TRUE,Color,Wild Rose,Size,One Size,,,029-410-67101,0,,0,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/029-410-67101_1_20240829T.jpg?v=1752136941,1,FALSE,,,,,,,,,,,,,,,,,,,
slab-bandana-twinkling-2-stuks,Slab Bandana - Twinkling - 2 Stuks,Deze bandana’s vangen kwijl op en houden kleding droog. Dat scheelt heel wat omkleedmomenten. Deze 2-pack bandana slabben doe je gemakkelijk om met handige drukknoopjes. Door meerdere knoopjes groeit het met de halsomtrek van je kindje mee. Lekker lang te gebruiken dus. De twee bandana's zijn voorzien van een leuke Twinkling print in Wild Rose.,Jollein,bibs_bandana_twinkling_2pack,"Bibs, Season 2024/2025, Slab Bandana, Twinkling, type-GDP-bibs_bandana_twinkling_2pack",TRUE,Color,Sea Green,Size,One Size,,,029-548-67102,0,,0,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/029-548-67102_1_20240829T.jpg?v=1752136942,2,FALSE,,,,,,,,,,,,,,,,,,,
hoeslaken-jersey-jungle-jambo,Hoeslaken - Jersey - Jungle Jambo,"Houd het matrasje van jouw kleintje veilig en comfortabel met dit schattige hoeslakentje. De vrolijke Jungle Jambo-print brengt een lach op het gezichtje van je kleintje en brengt de jungle fantasie tot leven. Het hoeslaken sluit moeiteloos om het matras dankzij de elastieken banden in elke hoek. Mix en match dit hoeslaken perfect met de dekentjes van het Grain Knit thema. Beschikbaar in verschillende maten voor wiegjes, ledikanten en peuterbedden.",Jollein,fitted_sheets_jersey_jungle_jambo,"Fitted sheets, Hoeslakens, Jungle Jambo, Season 2024/2025, type-GDP-fitted_sheets_jersey_jungle_jambo",TRUE,Color,Multicolor,Size,40/50x80/90 cm,,,511-501-67090,0,,0,deny,manual,8.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/511-501-67090_1_20240611T.jpg?v=1752136929,1,FALSE,,,,,,,,,,,,,,,,,,,
hoeslaken-jersey-jungle-jambo,Hoeslaken - Jersey - Jungle Jambo,"Houd het matrasje van jouw kleintje veilig en comfortabel met dit schattige hoeslakentje. De vrolijke Jungle Jambo-print brengt een lach op het gezichtje van je kleintje en brengt de jungle fantasie tot leven. Het hoeslaken sluit moeiteloos om het matras dankzij de elastieken banden in elke hoek. Mix en match dit hoeslaken perfect met de dekentjes van het Grain Knit thema. Beschikbaar in verschillende maten voor wiegjes, ledikanten en peuterbedden.",Jollein,fitted_sheets_jersey_jungle_jambo,"Fitted sheets, Hoeslakens, Jungle Jambo, Season 2024/2025, type-GDP-fitted_sheets_jersey_jungle_jambo",TRUE,Color,Multicolor,Size,60x120 cm,,,511-507-67090,0,,0,deny,manual,10.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/511-507-67090_1_20240611T.jpg?v=1752136929,2,FALSE,,,,,,,,,,,,,,,,,,,
hoeslaken-jersey-jungle-jambo,Hoeslaken - Jersey - Jungle Jambo,"Houd het matrasje van jouw kleintje veilig en comfortabel met dit schattige hoeslakentje. De vrolijke Jungle Jambo-print brengt een lach op het gezichtje van je kleintje en brengt de jungle fantasie tot leven. Het hoeslaken sluit moeiteloos om het matras dankzij de elastieken banden in elke hoek. Mix en match dit hoeslaken perfect met de dekentjes van het Grain Knit thema. Beschikbaar in verschillende maten voor wiegjes, ledikanten en peuterbedden.",Jollein,fitted_sheets_jersey_jungle_jambo,"Fitted sheets, Hoeslakens, Jungle Jambo, Season 2024/2025, type-GDP-fitted_sheets_jersey_jungle_jambo",TRUE,Color,Multicolor,Size,70/75x140/150 cm,,,511-565-67090,0,,0,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/511-565-67090_1_20240611T.jpg?v=1752136930,3,FALSE,,,,,,,,,,,,,,,,,,,
speendoekje-bunny-riverside,Speendoekje - Bunny - Riverside,Nooit meer het speentje kwijtraken en tegelijkertijd genieten van dit mega schattige konijnen knuffeltje? Yes please! Dit lieve speendoekje in de kleur Biscuit heeft een geborduurd hartje als neus en twee speelkoordjes. De stof aan de achterkant is zachte velvet en aan de voorkant prachtig bouclé. Ook het biesje is van velvet stof en wij weten zeker dat jouw kleintje fan zal zijn van dit konijntje.,Jollein,pacifier_cloths_riverside,"Pacifier Cloths, Riverside, Season 2024/2025, Speendoekjes, type-GDP-pacifier_cloths_riverside",TRUE,Color,Multicolor,Size,One Size,,,031-594-67086,0,,0,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/031-594-67086_1_20240829T.jpg?v=1752136980,1,FALSE,,,,,,,,,,,,,,,,,,,
washandje-hydrofiel-twinkling-3-stuks,Washandje Hydrofiel - Twinkling - 3 Stuks,"Hydrofiele washandjes zijn handig tijdens het badderen van jouw kleine baby. Ook altijd bruikbaar voor die snelle ochtend wasbeurt op het aankleedkussen. Je hand past gemakkelijk in het washandje formaat en de hydrofiele stof is zacht voor de tere babyhuid. Door de dunne gladde stof kun je gemakkelijk de huidplooitjes of onder het kinnetje komen zonder de huid te beschadigen. Ook handig voor onderweg om vieze mondjes en vieze handjes mee te poetsen. De Twinkling print komt in de kleur Sea Green of Wild Rose en is helemaal versierd met Ivory kleurige sterren. Deze washandjes komen in een 3-pack, zo heb jij altijd genoeg!",Jollein,wash_cloths_twinkling_3pack,"Season 2024/2025, Twinkling, type-GDP-wash_cloths_twinkling_3pack, Washandjes, Washcloths",TRUE,Color,Wild Rose,Size,One Size,,,536-848-67101,0,,0,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/536-848-67101_1_20240611T.jpg?v=1752136972,1,FALSE,,,,,,,,,,,,,,,,,,,
washandje-hydrofiel-twinkling-3-stuks,Washandje Hydrofiel - Twinkling - 3 Stuks,"Hydrofiele washandjes zijn handig tijdens het badderen van jouw kleine baby. Ook altijd bruikbaar voor die snelle ochtend wasbeurt op het aankleedkussen. Je hand past gemakkelijk in het washandje formaat en de hydrofiele stof is zacht voor de tere babyhuid. Door de dunne gladde stof kun je gemakkelijk de huidplooitjes of onder het kinnetje komen zonder de huid te beschadigen. Ook handig voor onderweg om vieze mondjes en vieze handjes mee te poetsen. De Twinkling print komt in de kleur Sea Green of Wild Rose en is helemaal versierd met Ivory kleurige sterren. Deze washandjes komen in een 3-pack, zo heb jij altijd genoeg!",Jollein,wash_cloths_twinkling_3pack,"Season 2024/2025, Twinkling, type-GDP-wash_cloths_twinkling_3pack, Washandjes, Washcloths",TRUE,Color,Sea Green,Size,One Size,,,536-848-67102,0,,0,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/536-848-67102_1_20240611T.jpg?v=1752136972,2,FALSE,,,,,,,,,,,,,,,,,,,
boxkleed-check-boucle,Boxkleed - Check Boucle,Met dit boxkleed maak jij je baby's playground helemaal winter ready. Waan je in scandinavische sferen met de heerlijke coole tintjes uit de Check Boucle collectie. Dit boxkleed is onwijs zacht door de heerlijke Boucle voorkant én de Teddy achterkant. Het leuke aan dit boxkleed is dan ook dat deze reversable is! Draai het kleed om en geef je box in een handomdraai een ander lookje. De Check Boucle collectie heeft een fijne neutrale ondergrond met de kleur Oatmeal en is aangevuld met koele grijsblauwe tinten. Perfect voor de winter!,Jollein,playpen_mats_check_boucle,"Boxkleden, Check Boucle, Playpen Mats, Season 2024/2025, type-GDP-playpen_mats_check_boucle",TRUE,Color,Multicolor,Size,75x95 cm,,,017-512-68050,0,,0,deny,manual,44.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/017-512-68050_1_20240829T.jpg?v=1752137038,1,FALSE,,,,,,,,,,,,,,,,,,,
boxkleed-check-boucle,Boxkleed - Check Boucle,Met dit boxkleed maak jij je baby's playground helemaal winter ready. Waan je in scandinavische sferen met de heerlijke coole tintjes uit de Check Boucle collectie. Dit boxkleed is onwijs zacht door de heerlijke Boucle voorkant én de Teddy achterkant. Het leuke aan dit boxkleed is dan ook dat deze reversable is! Draai het kleed om en geef je box in een handomdraai een ander lookje. De Check Boucle collectie heeft een fijne neutrale ondergrond met de kleur Oatmeal en is aangevuld met koele grijsblauwe tinten. Perfect voor de winter!,Jollein,playpen_mats_check_boucle,"Boxkleden, Check Boucle, Playpen Mats, Season 2024/2025, type-GDP-playpen_mats_check_boucle",TRUE,Color,Multicolor,Size,100x100 cm,,,017-571-68050,0,,0,deny,manual,57.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/017-571-68050_1_20240829T.jpg?v=1752137038,2,FALSE,,,,,,,,,,,,,,,,,,,
baby-slaapzak-met-afritsbare-mouw-riverside,Baby Slaapzak met Afritsbare Mouw - Riverside,"Op zoek naar de ultieme slaapervaring voor jouw kleintje? Al onze slaapzakjes zijn gemaakt van heerlijk zacht en ademend materiaal en voorzien van de meest trendy printjes, speciaal ontworpen door ons designteam, zodat je kleintje altijd in stijl kan slapen, ongeacht het seizoen. Ook zijn alle slaapzakjes voorzien van een veilige en comfortabele rits om het aan- en uittrekken zo gemakkelijk mogelijk te maken. Dus van newborn mini’s tot ondeugende peuters en van zwoele zomers tot koude winters, wij zorgen dat je kindje lekker slaapt! Deze fijne baby slaapzak heeft afritsbare mouwen. Zo tover je hem om van een TOG-waarde van 3.5 voor de koude winterdagen naar een TOG-waarde 2.5 voor de frisse nachten in de lente en het najaar. Shop deze slaapzak in verschillende leuke printjes en in 70, 90 en 110 cm! dus je vindt zeker de perfecte pasvorm voor jouw kleintje. Is de slaapzak nog niet warm genoeg? Deze slaapzak kun je combineren met een van de mooie dekentjes van Jollein.",Jollein,sleeping_bags_detachable_sleeves_riverside,"Riverside, Season 2024/2025, Slaapzakken Afneembare Mouwen, Sleeping Bags, type-GDP-sleeping_bags_detachable_sleeves_riverside",TRUE,Color,Multicolor,Size,90cm,,,016-541-67086,0,,0,deny,manual,36.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/016-541-67086_1_20240829T.jpg?v=1752137010,1,FALSE,,,,,,,,,,,,,,,,,,,
baby-slaapzak-met-afritsbare-mouw-riverside,Baby Slaapzak met Afritsbare Mouw - Riverside,"Op zoek naar de ultieme slaapervaring voor jouw kleintje? Al onze slaapzakjes zijn gemaakt van heerlijk zacht en ademend materiaal en voorzien van de meest trendy printjes, speciaal ontworpen door ons designteam, zodat je kleintje altijd in stijl kan slapen, ongeacht het seizoen. Ook zijn alle slaapzakjes voorzien van een veilige en comfortabele rits om het aan- en uittrekken zo gemakkelijk mogelijk te maken. Dus van newborn mini’s tot ondeugende peuters en van zwoele zomers tot koude winters, wij zorgen dat je kindje lekker slaapt! Deze fijne baby slaapzak heeft afritsbare mouwen. Zo tover je hem om van een TOG-waarde van 3.5 voor de koude winterdagen naar een TOG-waarde 2.5 voor de frisse nachten in de lente en het najaar. Shop deze slaapzak in verschillende leuke printjes en in 70, 90 en 110 cm! dus je vindt zeker de perfecte pasvorm voor jouw kleintje. Is de slaapzak nog niet warm genoeg? Deze slaapzak kun je combineren met een van de mooie dekentjes van Jollein.",Jollein,sleeping_bags_detachable_sleeves_riverside,"Riverside, Season 2024/2025, Slaapzakken Afneembare Mouwen, Sleeping Bags, type-GDP-sleeping_bags_detachable_sleeves_riverside",TRUE,Color,Multicolor,Size,110cm,,,016-542-67086,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/016-542-67086_1_20240829T.jpg?v=1752137010,2,FALSE,,,,,,,,,,,,,,,,,,,
baby-slaapzak-met-afritsbare-mouw-riverside,Baby Slaapzak met Afritsbare Mouw - Riverside,"Op zoek naar de ultieme slaapervaring voor jouw kleintje? Al onze slaapzakjes zijn gemaakt van heerlijk zacht en ademend materiaal en voorzien van de meest trendy printjes, speciaal ontworpen door ons designteam, zodat je kleintje altijd in stijl kan slapen, ongeacht het seizoen. Ook zijn alle slaapzakjes voorzien van een veilige en comfortabele rits om het aan- en uittrekken zo gemakkelijk mogelijk te maken. Dus van newborn mini’s tot ondeugende peuters en van zwoele zomers tot koude winters, wij zorgen dat je kindje lekker slaapt! Deze fijne baby slaapzak heeft afritsbare mouwen. Zo tover je hem om van een TOG-waarde van 3.5 voor de koude winterdagen naar een TOG-waarde 2.5 voor de frisse nachten in de lente en het najaar. Shop deze slaapzak in verschillende leuke printjes en in 70, 90 en 110 cm! dus je vindt zeker de perfecte pasvorm voor jouw kleintje. Is de slaapzak nog niet warm genoeg? Deze slaapzak kun je combineren met een van de mooie dekentjes van Jollein.",Jollein,sleeping_bags_detachable_sleeves_riverside,"Riverside, Season 2024/2025, Slaapzakken Afneembare Mouwen, Sleeping Bags, type-GDP-sleeping_bags_detachable_sleeves_riverside",TRUE,Color,Multicolor,Size,70cm,,,016-548-67086,0,,0,deny,manual,34.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/016-548-67086_1_20240829T.jpg?v=1752137011,3,FALSE,,,,,,,,,,,,,,,,,,,
deken-cosy-knit-velvet,Deken - Cosy Knit - Velvet,"Dit heerlijke Cosy Knit gebreide deken van katoen zal jouw kleintje zeker warm houden! Ideaal voor in het Ledikant. De deken is goed te combineren met een van onze lakentjes. Dat staat niet alleen heel mooi, het zorgt er ook voor dat je de deken niet elke keer hoeft mee te verschonen. Deze leuke gebreide deken met Cosy Knit patroon houdt jouw kleintje lekker warm en is heerlijk zacht door de binnenkant van Teddy fleece. Kies jij voor de kleur Ivory, Wild Rose of Sea Green?",Jollein,blankets_cosy_knit_velvet,"Blankets, Cosy Knit, Dekens, Season 2024/2025, type-GDP-blankets_cosy_knit_velvet",TRUE,Color,Ivory,Size,75x100 cm,,,517-511-68033,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/517-511-68033_1_20240611T.jpg?v=1752136989,1,FALSE,,,,,,,,,,,,,,,,,,,
deken-cosy-knit-velvet,Deken - Cosy Knit - Velvet,"Dit heerlijke Cosy Knit gebreide deken van katoen zal jouw kleintje zeker warm houden! Ideaal voor in het Ledikant. De deken is goed te combineren met een van onze lakentjes. Dat staat niet alleen heel mooi, het zorgt er ook voor dat je de deken niet elke keer hoeft mee te verschonen. Deze leuke gebreide deken met Cosy Knit patroon houdt jouw kleintje lekker warm en is heerlijk zacht door de binnenkant van Teddy fleece. Kies jij voor de kleur Ivory, Wild Rose of Sea Green?",Jollein,blankets_cosy_knit_velvet,"Blankets, Cosy Knit, Dekens, Season 2024/2025, type-GDP-blankets_cosy_knit_velvet",TRUE,Color,Wild Rose,Size,75x100 cm,,,517-511-68034,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/517-511-68034_1_20240611T.jpg?v=1752136990,2,FALSE,,,,,,,,,,,,,,,,,,,
deken-cosy-knit-velvet,Deken - Cosy Knit - Velvet,"Dit heerlijke Cosy Knit gebreide deken van katoen zal jouw kleintje zeker warm houden! Ideaal voor in het Ledikant. De deken is goed te combineren met een van onze lakentjes. Dat staat niet alleen heel mooi, het zorgt er ook voor dat je de deken niet elke keer hoeft mee te verschonen. Deze leuke gebreide deken met Cosy Knit patroon houdt jouw kleintje lekker warm en is heerlijk zacht door de binnenkant van Teddy fleece. Kies jij voor de kleur Ivory, Wild Rose of Sea Green?",Jollein,blankets_cosy_knit_velvet,"Blankets, Cosy Knit, Dekens, Season 2024/2025, type-GDP-blankets_cosy_knit_velvet",TRUE,Color,Sea Green,Size,75x100 cm,,,517-511-68035,0,,0,deny,manual,39.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/517-511-68035_1_20240611T.jpg?v=1752136990,3,FALSE,,,,,,,,,,,,,,,,,,,
deken-cosy-knit-velvet,Deken - Cosy Knit - Velvet,"Dit heerlijke Cosy Knit gebreide deken van katoen zal jouw kleintje zeker warm houden! Ideaal voor in het Ledikant. De deken is goed te combineren met een van onze lakentjes. Dat staat niet alleen heel mooi, het zorgt er ook voor dat je de deken niet elke keer hoeft mee te verschonen. Deze leuke gebreide deken met Cosy Knit patroon houdt jouw kleintje lekker warm en is heerlijk zacht door de binnenkant van Teddy fleece. Kies jij voor de kleur Ivory, Wild Rose of Sea Green?",Jollein,blankets_cosy_knit_velvet,"Blankets, Cosy Knit, Dekens, Season 2024/2025, type-GDP-blankets_cosy_knit_velvet",TRUE,Color,Ivory,Size,100x150 cm,,,517-522-68033,0,,0,deny,manual,59.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/517-522-68033_1_20240611T.jpg?v=1752136990,4,FALSE,,,,,,,,,,,,,,,,,,,
